sequential_id,gender,treatment,customer_signup,country,commercial_communications,communications_signup,loyalty_level,loyalty_signup,birth_date,email,total_reservations,average_stay,average_advance_booking,billing,reservation_channel,travel_reason,last_reservation,different_hotels,companion,language_name,age
5.441.523,hombre,Señor,2022-04-25,VE,True,,,,1979-03-01,True,4,1,28,750.6238262,Mixto Directo,BT,2023-05-26,2.0,Individual,Spanish,45
328.380,hombre,Señor,2024-03-22,NO,True,,bajo,2024-03-20,1966-04-04,True,2,1,18,1196.15636304,Directo,BT,2024-04-18,1.0,Individual,English,58
4.788.204,hombre,Señor,2022-07-28,ES,True,2022-09-15,bajo,2024-05-05,1977-07-27,True,2,3,15,744.44669404,Directo,LEISURE,2022-10-31,2.0,Pareja,Spanish,46
3.961.440,hombre,Señor,2022-11-04,ES,True,,,,1984-12-27,False,2,2,1,439.4085236114,Indirecto,MIXTO,2023-06-29,2.0,Individual,Spanish,39
2.152.503,hombre,Señor,2023-07-23,CA,True,,,,1990-03-02,False,2,7,4,2560.09165508,Mixto Directo,LEISURE,2023-08-06,1.0,Individual,English,34
1.783.539,hombre,Señor,2023-08-31,US,True,,,,1996-10-07,False,2,2,0,439.94863532,Mixto Indirecto,LEISURE,2023-09-02,1.0,Pareja,English,27
3.600.260,hombre,Señor,2023-01-01,ES,True,,,,1978-04-08,False,4,0,0,367.80727228,Directo,MIXTO_LEISURE,2023-03-05,1.0,Individual,Spanish,46
4.833.629,hombre,Señor,2022-07-22,ES,True,,,,1963-10-09,True,5,1,18,1250.60689848,Indirecto,LEISURE,2024-03-29,5.0,Pareja,Spanish,60
5.233.749,hombre,Señor,2022-05-27,ES,True,2022-07-11,,,1981-09-18,True,2,1,16,457.21124088,Directo,LEISURE,2022-07-03,2.0,Pareja,Spanish,42
5.112.523,hombre,Señor,2022-06-15,US,True,,,,1968-10-21,False,4,2,28,2242.41672772,Indirecto,MIXTO,2023-10-05,2.0,Pareja,English,55
5.253.986,mujer,Señora,2022-05-24,ES,True,,,,1998-01-04,True,11,2,10,1895.54181684,Indirecto,MIXTO_BT,2024-04-12,3.0,Individual,Spanish,26
5.736.469,mujer,Señora,2022-03-04,ES,True,,,,1966-10-19,True,4,1,11,1139.7689958,Indirecto,LEISURE,2023-09-08,3.0,Pareja,Spanish,57
3.303.102,hombre,Señor,2023-02-19,PT,True,,,,1973-05-13,False,2,2,23,410.62618152,Directo,MIXTO,2024-01-12,1.0,Individual,Portuguese,51
5.870.456,hombre,Señor,2022-02-04,ES,True,2022-03-20,,,1971-08-23,True,2,2,2,450.03070096,Mixto Directo,LEISURE,2023-07-23,2.0,Pareja,Spanish,52
2.146.835,hombre,Señor,2023-07-24,GB,True,,,,1992-05-20,True,3,3,3,2680.90800164,Indirecto,MIXTO_LEISURE,2023-12-15,1.0,Pareja,English,32
3.302.617,mujer,Señora,2023-02-19,PT,True,,,,1977-05-24,False,7,1,10,1690.68899864,Directo,MIXTO_BT,2023-10-11,4.0,Individual,Portuguese,47
4.505.433,hombre,Señor,2022-08-27,AR,True,,,,1980-03-27,False,2,3,104,717.74999832,Indirecto,LEISURE,2022-09-06,2.0,Grupo,Spanish,44
4.085.412,hombre,Señor,2022-10-18,ES,True,,,,1938-05-18,False,3,2,552,974.76828912,Indirecto,LEISURE,2024-04-26,3.0,Pareja,Spanish,86
1.231.336,hombre,Señor,2023-11-07,FR,True,,,,1950-07-09,False,2,1,84,454.87636304,Directo,BT,2023-11-10,1.0,Individual,French,74
4.644.276,hombre,Señor,2022-08-12,ES,True,,,,1990-01-04,False,2,1,2,696.3589076,Directo,LEISURE,2022-08-15,1.0,Pareja,Spanish,34
3.984.076,hombre,Señor,2022-10-31,GE,True,,,,1991-04-08,False,2,4,6,3127.6509399439,Indirecto,MIXTO,2022-12-05,2.0,Individual,English,33
3.421.776,mujer,Señora,2023-01-31,ES,True,,,,1937-12-13,False,2,2,8,493.1867696,Directo,BT,2023-02-09,1.0,Pareja,Spanish,86
2.869.142,hombre,Señor,2023-04-24,CN,True,,,,1987-12-03,False,2,2,0,684.18943356,Directo,MIXTO,2023-04-27,1.0,Pareja,Chinese,36
1.549.855,hombre,Señor,2023-09-28,IT,True,2023-11-18,,,1961-12-05,True,2,2,32,731.29090924,Indirecto,LEISURE,2023-10-04,2.0,Pareja,Italian,62
4.838.031,mujer,Señora,2022-07-22,ES,True,,,,1965-09-25,True,2,2,447,895.47819232,Mixto Indirecto,MIXTO,2023-05-19,2.0,Individual,Spanish,58
2.243.066,hombre,Señor,2023-07-12,SI,True,,,,1977-08-04,False,2,1,0,361.55634832,Indirecto,MIXTO,2023-07-15,1.0,Individual,Slovenian,46
5.055.224,hombre,Señor,2022-06-23,ES,True,2023-01-25,,,1965-12-06,True,3,1,63,794.27424824,Mixto Directo,LEISURE,2023-03-12,2.0,Pareja,Spanish,58
2.586.496,hombre,Señor,2023-05-30,IT,True,,,,1990-11-13,False,2,1,3,806.58181848,Directo,MIXTO,2023-06-01,1.0,Individual,English,33
4.953.012,hombre,Señor,2022-07-07,ES,True,,,,1949-07-09,False,2,2,24,592.56032608,Indirecto,LEISURE,2022-11-26,2.0,Pareja,Spanish,75
2.919.797,mujer,Señora,2023-04-17,PL,True,,,,1971-07-28,True,3,1,25,1215.6886794,Indirecto,BT,2024-03-19,1.0,Individual,Latvian,52
5.965.785,mujer,Señora,2022-01-08,MX,True,,,,1971-05-04,True,2,4,2,945.23614,Directo,LEISURE,2022-01-15,1.0,Pareja,Spanish,53
2.901.310,mujer,Señora,2023-04-20,ES,True,,,,1968-02-08,False,2,1,140,534.476,Indirecto,BT,2023-06-10,2.0,Individual,Spanish,56
2.844.664,hombre,Señor,2023-04-27,ES,True,,,,1989-03-05,True,2,2,7,581.9433454563,Indirecto,MIXTO,2023-04-29,1.0,Individual,Spanish,35
3.842.203,hombre,Señor,2022-11-23,ES,True,,,,1958-05-29,True,2,2,223,658.13623448,Indirecto,MIXTO,2023-11-25,2.0,Individual,Spanish,66
1.508.467,mujer,Señor,2023-10-03,NL,True,,,,1985-11-07,False,2,2,23,566.84363696,Indirecto,LEISURE,2023-10-10,2.0,Pareja,Dutch,38
3.936.428,hombre,Señor,2022-11-07,FR,True,2022-12-25,,,1997-12-16,True,2,3,16,943.0261356522,Indirecto,MIXTO,2023-01-22,1.0,Individual,French,26
3.101.508,hombre,Señor,2023-03-23,ES,True,,,,1970-10-30,False,2,1,42,442.89283056,Mixto Indirecto,MIXTO,2023-08-30,1.0,Individual,Spanish,53
3.371.544,hombre,Señor,2023-02-10,ES,True,2023-09-28,,,1956-12-19,False,3,3,67,1401.15636468,Directo,LEISURE,2023-12-10,3.0,Pareja,Spanish,67
596.537,hombre,Señor,2024-02-13,ES,True,2024-06-02,bajo,2024-03-02,1961-01-15,True,11,1,5,2243.23148792,Mixto Indirecto,MIXTO_BT,2024-04-24,3.0,Individual,Spanish,63
2.326.764,mujer,Señora,2023-07-02,CA,True,,,,1990-04-28,False,2,2,81,1466.3090924,Directo,BT,2023-07-07,1.0,Individual,English,34
5.699.915,mujer,Señora,2022-03-11,ES,True,2022-04-24,bajo,,1966-06-09,True,3,2,4,792.89905904,Mixto Directo,LEISURE,2024-02-09,3.0,Pareja,Spanish,58
3.062.888,hombre,Señor,2023-03-29,TR,True,,,,1974-11-07,False,2,1,75,434.74909076,Directo,LEISURE,2023-07-14,1.0,Grupo,Turkish,49
665.774,hombre,Señor,2024-02-03,MY,True,,,,1991-06-12,False,2,2,0,368.1135771431,Mixto Directo,BT,2024-02-06,1.0,Individual,English,33
3.708.796,hombre,Señor,2022-12-15,AR,True,,,,1967-10-24,False,2,1,0,392.7120390098,Indirecto,LEISURE,2023-01-01,1.0,Individual,Spanish,56
5.283.360,hombre,Señor,2022-05-20,PT,True,,,,1952-04-10,False,2,2,13,1099.75930488,Indirecto,LEISURE,2023-05-22,1.0,Pareja,Portuguese,72
2.850.678,hombre,Señor,2023-04-26,PT,True,,,,1953-12-22,False,2,1,8,360.00154796,Mixto Indirecto,MIXTO,2023-05-23,2.0,Pareja,Portuguese,70
4.364.290,hombre,Señor,2022-09-13,JP,True,,,,1961-08-04,True,3,2,46,2217.0921462,Indirecto,LEISURE,2022-09-24,3.0,Pareja,Japanese,62
4.492.188,hombre,Señor,2022-08-28,GB,True,,,,1975-12-28,True,2,1,179,419.24363696,Mixto Directo,MIXTO,2023-08-28,1.0,Familia,English,48
3.896.887,hombre,Señor,2022-11-13,US,True,,,,1963-11-25,True,2,2,24,1070.01352608,Mixto Directo,BT,2022-11-18,1.0,Individual,English,60
4.876.042,hombre,Señor,2022-07-17,ES,True,,bajo,,1966-05-03,True,2,2,15,686.26545544,Directo,LEISURE,2023-12-27,2.0,Pareja,Spanish,58
1.332.734,hombre,Señor,2023-10-24,DE,True,,,,1966-01-11,False,2,1,9,552.67999836,Directo,MIXTO,2023-10-27,1.0,Individual,German,58
617.280,mujer,Señora,2024-02-10,CL,True,,,,1978-03-04,True,2,2,55,446.08000164,Directo,LEISURE,2024-02-17,2.0,Pareja,Spanish,46
5.053.028,mujer,Señora,2022-06-23,PL,True,,,,1995-01-09,False,2,2,0,711.16363532,Indirecto,MIXTO,2022-06-28,1.0,Pareja,Latvian,29
2.384.836,hombre,Señor,2023-06-24,PT,True,,,,1970-11-01,False,2,1,1,467.21434052,Indirecto,MIXTO,2023-12-28,1.0,Individual,Portuguese,53
5.571.835,mujer,Señora,2022-04-05,DE,True,,,,2000-08-13,True,2,1,0,377.66084,Mixto Directo,BT,2022-04-07,1.0,Individual,German,23
1.920.246,mujer,Señora,2023-08-16,AE,True,,,,1992-08-23,False,2,1,0,369.6897184,Indirecto,LEISURE,2023-08-18,1.0,Pareja,Arabic,31
4.926.323,hombre,Señor,2022-07-10,ES,True,,,,1987-03-28,False,2,2,2,621.42581848,Mixto Directo,MIXTO,2023-02-25,2.0,Pareja,Spanish,37
1.549.767,hombre,Señor,2023-09-28,DK,True,,,,1944-12-10,False,2,1,423,410.43534456,Indirecto,LEISURE,2023-10-01,1.0,Individual,Danish,79
5.644.385,mujer,Señora,2022-03-22,VN,True,,,,1978-10-02,True,5,1,0,1114.7780233169,Mixto Directo,LEISURE,2023-01-29,2.0,Pareja,English,45
5.452.802,mujer,Señora,2022-04-23,GB,True,,,,1981-01-07,False,2,1,11,531.00173872,Indirecto,LEISURE,2022-12-20,2.0,Familia,English,43
3.555.439,hombre,Señor,2023-01-07,PT,True,,,,1973-07-12,False,2,2,0,603.17033888,Directo,LEISURE,2023-01-16,1.0,Pareja,Portuguese,50
5.300.678,hombre,Señor,2022-05-17,ES,True,,,,1969-04-15,False,3,1,0,633.92424536,Indirecto,MIXTO_BT,2023-07-05,2.0,Individual,Spanish,55
1.693.544,hombre,Señor,2023-09-11,MX,True,,,,1982-01-03,True,2,7,1,4256.50072608,Mixto Directo,MIXTO,2023-09-25,1.0,Individual,Spanish,42
5.313.795,hombre,Señor,2022-05-15,BR,True,,,,1974-06-23,True,2,3,39,1313.27370108,Mixto Indirecto,MIXTO,2023-06-15,2.0,Individual,Portuguese,50
3.701.626,mujer,Señora,2022-12-16,ES,True,2024-03-03,,,1973-05-18,True,3,2,16,1291.2763614,Mixto Directo,LEISURE,2024-01-20,1.0,Pareja,Spanish,51
4.964.523,hombre,Señor,2022-07-06,ES,True,,,,1954-04-05,True,2,1,25,540.90181848,Mixto Directo,LEISURE,2023-05-10,2.0,Pareja,Spanish,70
4.733.058,mujer,Señora,2022-08-03,ES,True,,,,1978-10-18,True,2,1,2,368.24261848,Directo,LEISURE,2022-08-06,1.0,Pareja,Spanish,45
4.118.615,mujer,Señora,2022-10-14,CH,True,,,,1989-09-23,False,2,1,1,510.73374952,Mixto Directo,LEISURE,2022-10-16,1.0,Pareja,German,34
1.267.131,mujer,Señora,2023-11-02,FI,True,,,,1982-12-27,False,2,3,12,1618.4861848,Mixto Directo,MIXTO,2023-11-13,1.0,Individual,Finnish,41
2.900.449,mujer,Señora,2023-04-20,AR,True,,,,1964-04-05,False,3,2,10,717.0186546943,Indirecto,LEISURE,2023-10-06,1.0,Pareja,Spanish,60
5.466.147,hombre,Señor,2022-04-21,PT,True,,,,1969-09-17,True,5,1,16,733.12557888,Indirecto,MIXTO_BT,2024-02-19,5.0,Individual,Portuguese,54
3.282.376,mujer,Señora,2023-02-23,GB,True,,,,1961-12-06,True,2,1,4,625.57352608,Mixto Directo,LEISURE,2023-02-26,1.0,Pareja,English,62
3.488.743,hombre,Señor,2023-01-20,AR,True,,,,1980-03-05,False,2,2,1,553.767962568,Indirecto,LEISURE,2023-09-10,1.0,Pareja,Spanish,44
5.936.893,hombre,Señor,2022-01-16,ES,True,,,,1964-07-08,True,2,3,2,549.36638,Indirecto,MIXTO,2022-01-26,1.0,Individual,Spanish,59
2.596.769,hombre,Señor,2023-05-28,AR,True,,,,1968-09-29,True,2,2,41,519.8237152,Indirecto,BT,2023-06-02,1.0,Individual,Spanish,55
3.705.016,mujer,Señora,2022-12-16,IT,True,,,,1984-12-10,True,2,1,0,638.12250924,Directo,MIXTO,2024-02-16,1.0,Individual,Italian,39
4.078.664,hombre,Señor,2022-10-19,FR,True,,,,1958-01-22,False,2,1,15,609.39845536,Indirecto,LEISURE,2022-10-29,2.0,Pareja,French,66
2.816.756,mujer,Señora,2023-04-30,ES,True,,,,1993-11-19,False,2,2,36,481.07312772,Directo,LEISURE,2023-06-11,2.0,Grupo,Spanish,30
1.980.922,hombre,Señor,2023-08-10,ML,True,2023-09-24,,,1979-07-22,True,3,1,0,429.90363532,Mixto Directo,LEISURE,2023-08-15,1.0,Pareja,French,44
5.069.329,mujer,Señora,2022-06-21,CZ,True,,,,1982-03-20,True,2,2,46,671.5248632,Directo,MIXTO,2023-10-05,2.0,Individual,Czech,42
4.903.819,hombre,Señor,2022-07-14,GB,True,,,,1968-08-09,False,2,1,44,636.0802976,Indirecto,MIXTO,2023-05-17,2.0,Individual,English,55
227.011,mujer,Señora,2024-04-03,LU,True,,bajo,2024-04-01,1964-05-23,True,2,1,45,417.29400332,Mixto Indirecto,MIXTO,2024-04-19,2.0,Pareja,French,60
5.618.859,hombre,Señor,2022-03-27,ES,True,,,,1983-10-15,False,2,2,6,661.5365498,Indirecto,MIXTO,2024-03-14,2.0,Individual,Spanish,40
5.386.507,mujer,Señora,2022-05-04,MT,True,,,,1985-09-30,True,2,2,1,615.2482813714,Mixto Directo,MIXTO,2022-05-08,1.0,Individual,English,38
4.404.747,mujer,Señora,2022-09-08,GB,True,,,,1970-01-23,False,3,2,12,2176.84057988,Mixto Directo,MIXTO_LEISURE,2024-01-13,1.0,Individual,English,54
3.907.470,hombre,Señor,2022-11-12,HR,True,,,,1973-05-20,False,3,1,92,1231.3030128,Mixto Indirecto,LEISURE,2024-04-07,1.0,Pareja,Croatian/Bosnian,51
5.638.721,hombre,Señor,2022-03-24,ES,True,,,,1996-07-02,False,2,1,91,370.7891498,Directo,BT,2023-03-24,2.0,Individual,Spanish,27
2.746.570,mujer,Señora,2023-05-09,PK,True,,,,1952-01-20,False,2,3,32,955.37454456,Indirecto,LEISURE,2023-05-15,2.0,Pareja,English,72
1.777.901,mujer,Señora,2023-09-01,FR,True,,,,1975-04-23,True,2,4,10,1669.54908704,Indirecto,MIXTO,2023-10-30,2.0,Pareja,French,49
1.315.117,mujer,Señora,2023-10-27,ES,True,2023-12-09,,,1974-08-26,True,2,2,39,946.7570924,Indirecto,LEISURE,2024-03-17,2.0,Pareja,Spanish,49
4.249.373,hombre,Señor,2022-09-27,IT,True,,,,1971-07-08,True,7,2,40,5062.95283696,Indirecto,MIXTO_BT,2024-04-18,1.0,Individual,Italian,52
5.084.127,mujer,Señora,2022-06-18,BR,True,2022-08-07,,,1987-04-30,True,2,2,17,957.16363532,Mixto Indirecto,LEISURE,2022-06-26,2.0,Pareja,Portuguese,37
5.004.324,mujer,Señora,2022-07-01,ES,True,,,,1988-04-24,True,2,3,3,788.69090924,Mixto Directo,LEISURE,2022-11-02,2.0,Familia,Spanish,36
1.829.225,hombre,Señor,2023-08-26,ES,True,2023-11-22,,,1965-01-02,True,3,1,9,437.7309076,Directo,LEISURE,2023-10-08,1.0,Pareja,Spanish,59
1.968.842,hombre,Señor,2023-08-12,US,True,,,,1999-05-01,False,2,1,0,491.4579296358,Mixto Indirecto,LEISURE,2023-08-13,1.0,Individual,English,25
3.117.223,mujer,Señora,2023-03-21,IT,True,,,,1971-03-10,False,2,3,63,1038.90270804,Mixto Indirecto,BT,2023-10-06,2.0,Individual,Italian,53
3.303.095,hombre,Señor,2023-02-19,FI,True,,,,1981-07-08,False,2,3,19,1249.84400164,Indirecto,BT,2023-03-10,2.0,Individual,Finnish,42
3.770.202,hombre,Señor,2022-12-04,ES,True,,,,1966-11-12,True,2,1,0,659.88232608,Directo,LEISURE,2023-06-05,2.0,Pareja,Spanish,57
517.451,mujer,Señora,2024-02-24,HR,True,,,,2012-01-16,False,2,1,0,421.77210696,Mixto Directo,LEISURE,2024-02-27,1.0,Pareja,Croatian/Bosnian,12
3.839.902,mujer,Señora,2022-11-23,ES,True,,,,1990-05-19,False,2,2,11,970.716,Indirecto,BT,2024-04-04,1.0,Individual,Spanish,34
1.558.160,hombre,Señor,2023-09-27,RO,True,,,,1994-04-25,False,2,5,8,2340.26543188,Indirecto,MIXTO,2023-10-21,1.0,Individual,Romanian/Moldovan,30
4.743.894,mujer,Señora,2022-08-02,CO,True,,,,1988-03-13,True,4,3,7,917.27408219,Directo,MIXTO,2023-03-03,1.0,Individual,Spanish,36
4.090.505,mujer,Señora,2022-10-17,FR,True,,,,1984-10-13,False,13,1,20,1611.32167096,Directo,MIXTO_BT,2024-04-11,1.0,Individual,French,39
2.905.626,hombre,Señor,2023-04-19,HU,True,2023-06-07,,,1968-11-07,True,2,2,165,941.06181848,Mixto Directo,MIXTO,2023-04-23,1.0,Individual,Hungarian,55
3.154.819,mujer,Señora,2023-03-15,IT,True,2024-05-24,,,1978-03-15,True,5,1,48,1135.21727912,Mixto Indirecto,MIXTO_LEISURE,2024-04-12,3.0,Individual,Italian,46
4.933.998,hombre,Señor,2022-07-09,DE,True,,,,1941-10-18,False,2,1,0,440.94463356,Directo,LEISURE,2022-07-11,1.0,Individual,German,82
5.787.071,hombre,Señor,2022-02-22,MX,True,2022-04-06,,,1961-07-13,True,2,5,109,710.3974366434,Directo,LEISURE,2022-02-26,1.0,Pareja,Spanish,62
398.738,hombre,Señor,2024-03-12,DE,True,,,,1972-01-15,False,2,2,201,1184.42291088,Indirecto,BT,2024-03-23,1.0,Individual,English,52
5.400.241,hombre,Señor,2022-05-01,ES,True,,,,1975-12-29,False,2,1,1,481.71281136,Indirecto,LEISURE,2023-02-28,2.0,Familia,Spanish,48
3.778.645,hombre,Señor,2022-12-03,ES,True,,,,1969-04-28,True,2,3,80,1458.10908584,Directo,LEISURE,2023-08-24,2.0,Grupo,Spanish,55
5.860.090,hombre,Señor,2022-02-06,TR,True,,,,1995-08-03,True,2,4,31,1263.91886048,Mixto Directo,MIXTO,2022-06-05,2.0,Individual,Turkish,28
2.343.988,hombre,Señor,2023-06-30,MX,True,,,,1969-09-13,True,3,2,0,1093.07491088,Mixto Indirecto,LEISURE,2023-07-12,1.0,Pareja,Spanish,54
332.089,hombre,Señor,2024-03-22,CO,True,,,,1960-08-02,True,2,4,33,604.9466785456,Directo,LEISURE,2024-04-01,1.0,Pareja,Spanish,63
3.717.047,mujer,Señora,2022-12-13,PT,True,,,,1974-11-11,False,3,1,55,789.42592772,Mixto Indirecto,MIXTO_BT,2023-08-19,2.0,Individual,Portuguese,49
2.393.246,hombre,Señor,2023-06-24,MX,True,,,,1965-04-04,True,2,1,25,552.82909076,Indirecto,LEISURE,2023-06-28,2.0,Pareja,Spanish,59
2.068.919,mujer,Señora,2023-08-01,IE,True,,,,1981-08-05,True,4,1,26,525.7841397536,Mixto Directo,MIXTO_LEISURE,2024-02-17,1.0,Familia,Czech,42
4.347.382,hombre,Señor,2022-09-15,ES,True,,,,1974-01-09,True,3,1,2,1078.45181644,Indirecto,MIXTO_BT,2022-10-05,2.0,Individual,Spanish,50
5.715.608,mujer,Señora,2022-03-08,US,True,,,,1965-03-17,False,2,2,137,474.270616,Mixto Directo,LEISURE,2022-03-18,2.0,Pareja,English,59
4.366.087,hombre,Señor,2022-09-13,ES,True,,,,1973-10-23,False,3,1,7,763.5094538,Indirecto,MIXTO_LEISURE,2023-09-03,3.0,Pareja,Spanish,50
4.799.523,mujer,Señora,2022-07-26,ES,True,,,,1978-12-28,False,2,1,54,395.66108968,Mixto Indirecto,LEISURE,2022-07-29,1.0,Familia,Spanish,45
5.432.246,hombre,Señor,2022-04-26,ES,True,2022-06-12,,,1964-04-08,True,4,2,4,1453.47296984,Indirecto,MIXTO,2024-02-20,4.0,Pareja,Spanish,60
5.212.463,hombre,Señor,2022-05-30,ES,True,,,,1986-12-25,False,2,2,15,440.90102924,Indirecto,BT,2024-04-18,2.0,Individual,Spanish,37
4.175.894,hombre,Señor,2022-10-07,GB,True,,,,1997-01-29,False,2,2,1,876.6545462,Mixto Directo,LEISURE,2022-10-11,1.0,Pareja,English,27
5.576.500,hombre,Señor,2022-04-04,ES,True,2022-05-17,bajo,2024-03-02,1987-06-12,True,9,2,3,1911.27484524,Directo,MIXTO_BT,2024-03-08,1.0,Individual,Spanish,37
3.899.871,hombre,Señor,2022-11-13,TR,True,2024-05-08,,,1989-04-21,True,2,2,12,715.2233143211,Indirecto,MIXTO,2024-03-26,2.0,Individual,Turkish,35
5.128.338,mujer,Señora,2022-06-12,BE,True,,,,1995-11-11,False,2,2,0,557.36145544,Mixto Directo,LEISURE,2022-06-16,1.0,Pareja,French,28
3.392.193,hombre,Señor,2023-02-05,GB,True,,,,1965-03-15,True,2,4,32,898.72297988,Directo,MIXTO,2024-02-16,1.0,Individual,English,59
5.119.887,hombre,Señor,2022-06-13,ES,True,2022-07-27,,,1988-08-27,True,3,2,98,780.64,Mixto Directo,BT,2023-12-15,2.0,Individual,Spanish,35
4.159.559,mujer,Señora,2022-10-08,UA,True,,,,1981-07-19,False,2,2,12,593.12341844,Indirecto,LEISURE,2023-03-07,2.0,Pareja,English,42
5.758.464,hombre,Señor,2022-02-26,DO,True,,,,1977-01-12,True,2,3,69,2690.2365411003,Directo,MIXTO,2022-07-24,2.0,Individual,Spanish,47
3.289.380,hombre,Señor,2023-02-22,DE,True,,,,1970-10-08,True,2,3,305,1112.0432425452,Directo,MIXTO,2023-04-27,2.0,Individual,German,53
2.586.087,mujer,Señora,2023-05-30,DE,True,,,,2001-04-01,True,2,2,0,754.70654388,Directo,LEISURE,2023-06-03,1.0,Pareja,German,23
4.882.467,mujer,Señora,2022-07-16,ES,True,,,,1966-11-15,False,2,1,7,502.7345462,Indirecto,LEISURE,2023-06-11,2.0,Pareja,Spanish,57
5.556.326,hombre,Señor,2022-04-08,3,True,,,,1990-10-14,False,2,2,0,503.049992,Indirecto,MIXTO,2022-04-12,1.0,Individual,Korean,33
5.038.696,hombre,Señor,2022-06-25,GB,True,,,,1953-01-09,True,2,3,106,671.08195496,Indirecto,MIXTO,2023-11-28,2.0,Individual,English,71
3.891.215,mujer,Señora,2022-11-14,PT,True,,,,1989-01-02,False,2,1,8,359.11358636,Mixto Directo,BT,2023-06-23,1.0,Individual,Portuguese,35
3.750.685,mujer,Señora,2022-12-08,ES,True,,,,1975-12-29,False,2,1,197,664.05090924,Indirecto,LEISURE,2023-03-19,2.0,Grupo,Spanish,48
2.681.438,mujer,Señora,2023-05-18,NO,True,,,,1963-08-15,False,2,2,3,1618.1581848,Indirecto,LEISURE,2023-05-22,1.0,Pareja,Norwegian,60
5.357.968,hombre,Señor,2022-05-08,BE,True,,,,1956-06-12,False,2,1,127,484.5216,Mixto Directo,BT,2022-05-14,2.0,Pareja,English,68
1.293.575,hombre,Señor,2023-10-29,ES,True,,,,2003-07-21,False,2,4,2,940.25645056,Mixto Directo,LEISURE,2023-11-06,1.0,Pareja,Spanish,20
3.348.769,mujer,Señora,2023-02-13,ES,True,,,,1951-12-21,True,6,3,5,2362.4349076,Directo,LEISURE,2024-03-18,1.0,Pareja,Spanish,72
3.646.128,mujer,Señora,2022-12-26,ES,True,2024-04-19,bajo,2024-03-05,1998-02-15,True,7,1,6,451.44727228,Mixto Directo,LEISURE,2024-03-08,1.0,Pareja,Spanish,26
376.262,hombre,Señor,2024-03-15,GD,True,2024-04-29,,,1983-02-13,False,2,2,4,1361.9454538,Mixto Directo,LEISURE,2024-03-20,1.0,Pareja,English,41
4.031.407,hombre,Señor,2022-10-25,ES,True,2022-12-26,,,1970-02-25,True,4,4,8,2447.1558234,Mixto Indirecto,MIXTO_BT,2024-01-12,2.0,Individual,Spanish,54
3.227.645,hombre,Señor,2023-03-03,RO,True,2023-04-19,,,1977-10-24,True,2,3,2,833.2814916712,Mixto Indirecto,MIXTO,2023-09-08,2.0,Individual,Romanian/Moldovan,46
1.452.112,hombre,Señor,2023-10-09,IE,True,,,,1973-10-20,True,2,1,41,576.45999836,Mixto Directo,BT,2023-10-12,1.0,Individual,English,50
5.852.046,hombre,Señor,2022-02-09,ES,True,2023-11-14,,,1983-11-04,True,4,1,18,1359.16046812,Indirecto,MIXTO_BT,2023-10-04,4.0,Individual,Spanish,40
4.586.854,hombre,Señor,2022-08-18,ES,True,2022-10-03,,,1996-06-13,True,2,1,6,441.60727228,Directo,LEISURE,2023-08-02,2.0,Pareja,Spanish,28
736.320,hombre,Señor,2024-01-22,DE,True,,,,1971-08-21,True,2,2,5,740.96690596,Indirecto,LEISURE,2024-03-14,2.0,Pareja,German,52
5.400.303,hombre,Señor,2022-05-01,FR,True,,,,1977-12-03,False,3,1,4,377.940296,Mixto Indirecto,LEISURE,2022-05-05,1.0,Pareja,French,46
5.325.593,hombre,Señor,2022-05-13,ES,True,,,,1979-03-25,True,2,1,50,487.67636304,Directo,MIXTO,2023-05-26,2.0,Individual,Spanish,45
5.983.858,hombre,Señor,2022-01-03,US,True,,,,1981-02-21,False,2,5,0,2621.2473912,Mixto Indirecto,LEISURE,2022-10-25,1.0,Pareja,English,43
2.697.028,hombre,Señor,2023-05-15,BR,True,2024-06-28,,,1958-07-13,False,2,1,136,691.63722952,Indirecto,LEISURE,2023-05-18,2.0,Pareja,Portuguese,65
1.853.795,hombre,Señor,2023-08-23,NL,True,,,,2022-09-02,False,2,2,10,894.84363532,Mixto Directo,LEISURE,2023-08-28,1.0,Pareja,Dutch,1
1.445.350,mujer,Señora,2023-10-10,IT,True,,,,1992-09-10,False,2,1,9,500.49818152,Indirecto,BT,2023-11-21,2.0,Individual,Italian,31
3.585.746,hombre,Señor,2023-01-03,NL,True,,,,1952-01-02,False,2,4,153,890.25164352,Directo,BT,2024-01-07,2.0,Pareja,Dutch,72
1.458.626,hombre,Señor,2023-10-08,DK,True,,,,1957-06-05,True,2,1,53,474.44007064,Indirecto,LEISURE,2023-10-11,2.0,Pareja,Danish,67
3.201.202,hombre,Señor,2023-03-08,TR,True,,,,1980-05-19,True,2,1,1,481.7878230389,Indirecto,BT,2024-02-23,2.0,Individual,Turkish,44
4.023.219,hombre,Señor,2022-10-27,MX,True,,bajo,,1990-02-28,True,2,2,23,581.02217988,Directo,LEISURE,2023-01-29,2.0,Pareja,Spanish,34
127.670,hombre,Señor,2024-04-15,IT,True,,,,1995-10-27,True,2,2,13,545.7749124723,Indirecto,MIXTO,2024-04-20,2.0,Individual,Italian,28
4.200.105,hombre,Señor,2022-10-03,TR,True,,,,1975-10-14,True,2,1,6,368.96600608,Indirecto,BT,2023-05-25,1.0,Individual,Turkish,48
